query_id	species	typestrain_id	region_mismatches	region_positions	probability_incompatible
Otu0023	Enterococcus xiangfangensis	HF679036	1	253	0.0031292969924631153
Otu0023	Enterococcus pingfangensis	LC438519	1	253	0.003113518585734165
Otu0023	Enterococcus gilvus	AJDQ01000009	1	253	0.003147359472924327
Otu0023	Enterococcus pallens	AJAQ01000034	1	253	0.003147359472924327
Otu0023	Enterococcus florum	LC428281	1	253	0.0029990791118776894
Otu0023	Enterococcus avium	AF133535	1	253	0.002823292106742814
Otu0023	Enterococcus hulanensis	LC473138	1	253	0.002622812627624427
Otu0023	Enterococcus raffinosus	AB681190	1	253	0.0027727945836789614
Otu0023	Enterococcus casseliflavus	AF039903	1	253	0.003131754589260516
Otu0023	Enterococcus gallinarum	AJ301833	1	253	0.0032358894061735866
Otu0023	Enterococcus faecium	AJ301830	1	253	0.0032210183111469615
Otu0023	Enterococcus xinjiangensis	KF621060	1	253	0.003283798088497214
Otu0023	Enterococcus thailandicus	AB681572	1	253	0.0028004166905511996
Otu0023	Enterococcus phoeniculicola	AJAT01000017	1	253	0.003161998557292711
Otu0023	Enterococcus crotali	KF803651	1	253	0.0027590540281532405
Otu0023	Enterococcus rotai	AJ276353	1	253	0.00320716377059449
Otu0023	Enterococcus silesiacus	AM039966	1	253	0.0031919841866396848
Otu0023	Enterococcus ureilyticus	AJ276352	1	253	0.0028779283288956625
Otu0023	Enterococcus caccae	AY943820	1	253	0.0027590540281532405
Otu0023	Enterococcus ureasiticus	GU457264	1	253	0.0025739757054334955
Otu0023	Enterococcus moraviensis	AJAS01000020	1	253	0.0031766839254516732
Otu0023	Enterococcus plantarum	HQ847537	1	253	0.002913311486157033
Otu0023	Enterococcus quebecensis	GU457262	1	253	0.0025739757054334955
Otu0023	Enterococcus termitis	AM039968	1	253	0.0031768535386097474
Otu0023	Enterococcus wangshanyuanii	MF326566	1	253	0.0032683728239502052
Otu0023	Enterococcus innesii	MZ305092	1	253	0.00328078242049068
Otu0023	Enterococcus alishanensis	AB807774	1	253	0.0031919841866396848
Otu0023	Enterococcus malodoratus	AJ301835	2	254	0.017964847680900786
Otu0023	Isobaculum melis	AJ302648	2	253	0.018663016523635112
Otu0023	Enterococcus asini	Y11621	2	253	0.01854468341000204
Otu0023	Enterococcus lemanii	AF445301	2	253	0.01854468341000204
Otu0023	Enterococcus saccharolyticus subsp. taiwanensis	AB775175	2	253	0.01741293036317404
Otu0023	Melissococcus plutonius	AB614100	2	253	0.018289942131989423
Otu0023	Enterococcus dongliensis	LC438513	2	253	0.018130043818127217
Otu0023	Enterococcus hermanniensis	AY396047	2	253	0.01836509812477516
Otu0023	Vagococcus acidifermentans	FJ211190	2	253	0.01662102540824628
Otu0023	Enterococcus canis	X76177	3	254	0.055611490373775885
Otu0023	Enterococcus eurekensis	AF445305	3	253	0.06378472005758862
Otu0023	Enterococcus songbeiensis	LC438514	3	253	0.057070337441097796
Otu0023	Enterococcus nangangensis	LC438515	4	253	0.1463252416512688
Otu0023	Enterococcus diestrammenae	JQ650245	4	253	0.15786882928513102
Otu0023	Enterococcus italicus	AEPV01000109	4	253	0.1536178864190576
Otu0023	Vagococcus entomophilus	JQ363620	4	253	0.15384351334567614
Otu0023	Vagococcus humatus	KX247009	4	253	0.15492020146250196
Otu0023	Alkalihalobacillus macyae	AY032601	4	253	0.1559368050893868
Otu0023	Enterococcus aquimarinus	AJ877015	5	253	0.29666732053945566
Otu0023	Enterococcus alcedinis	JX948102	5	253	0.2854115114923721
Otu0023	Enterococcus camelliae	EF154454	5	253	0.2841227334053502
Otu0023	Vagococcus lutrae	Y17152	5	253	0.2916274977031682
Otu0023	Vagococcus elongatus	AF445297	5	253	0.2995959973917408
Otu0023	Granulicatella adiacens	ACKZ01000002	5	253	0.28983896415113186
Otu0023	Listeria valentina	MN686588	5	253	0.29593736058842735
Otu0023	Listeria thailandensis	MK014484	5	253	0.2953275373456892
Otu0023	Listeria floridensis	JX961636	5	253	0.29937592066572727
Otu0023	Anaerobacillus alkalilacustris	DQ675454	5	253	0.30043038074937223
Otu0023	Anaerobacillus alkalidiazotrophicus	EU143680	5	253	0.2922764624688471
Otu0023	Anaerobacillus arseniciselenatis	AJ865469	5	253	0.2897673747478384
Otu0023	Vagococcus coleopterorum	MN099419	5	253	0.2784805692561123
Otu0023	Listeria grayi	X98526	6	254	0.46114078899171895
Otu0023	Enterococcus haemoperoxidus	AF286832	9	257	0.8741797346917208
Otu0023	Enterococcus bulliens	KR827627	6	253	0.4503688008097896
Otu0023	Enterococcus sulfureus	AF061001	6	253	0.46009496024449736
Otu0023	Enterococcus cecorum	AF061009	6	253	0.46824590958684
Otu0023	Vagococcus carniphilus	AY179329	6	253	0.4711915004795634
Otu0023	Vagococcus fessus	AJ243326	6	253	0.4741538064072608
Otu0023	Bavariicoccus seileri	FM177901	6	253	0.4688421632387699
Otu0023	Listeria costaricensis	MK174378	6	253	0.4662469002428824
Otu0023	Halalkalibacter oceani	KR611043	6	253	0.471261802298098
Otu0023	Listeria ilorinensis	MZ723504	6	253	0.4679810740937329
Otu0023	Vagococcus proximus	OP811320	6	253	0.4615824053666058
Otu0024	Bacteroides uniformis	AB510711	1	253	0.003208104523152455
Otu0024	Bacteroides parvus	MT905161	2	253	0.016368795660540614
Otu0024	Bacteroides humanifaecis	MW228414	2	253	0.017057084187626526
Otu0024	Bacteroides rodentium	AB531489	3	253	0.05857247302311819
Otu0024	Bacteroides fluxus	AB490802	3	253	0.06427466702542939
Otu0024	Bacteroides oleiciplenus	AB490803	6	253	0.4733853285930508
Otu0024	Bacteroides stercorirosoris	AB574481	6	253	0.4496165535090849
Otu0025	Flavonifractor plautii	AGCK01000014	0	253	0.00015411130434972442
Otu0025	Pseudoflavonifractor gallinarum	MN055919	6	253	0.4710370163071832
Otu0025	Pseudoflavonifractor hominis	MT905211	6	253	0.4749700931099906
Otu0026	Enterocloster bolteae	AJ508452	0	253	0.0001665912697708105
Otu0026	Enterocloster citroniae	DQ279737	1	253	0.002898286016157936
Otu0026	Enterocloster clostridioformis	M59089	2	253	0.018710737188008753
Otu0027	Phocaeicola dorei	AB242142	1	253	0.0028985817638043088
Otu0027	Phocaeicola vulgatus	CP000139	1	253	0.0031467388067566437
Otu0028	Vescimonas coprocola	LC522510	1	253	0.002819031932054128
Otu0028	Vescimonas fastidiosa	LC522508	2	253	0.0168378015384425
Otu0029	Clostridium tertium	Y18174	0	253	0.0001836155064599554
Otu0029	Clostridium chauvoei	U51843	1	253	0.003101932116739814
Otu0029	Clostridium sartagoforme	Y18175	1	253	0.0030999646582653417
Otu0029	Clostridium septicum	U59278	3	253	0.06253261652291942
Otu0029	Clostridium disporicum	Y18176	3	253	0.06317592986529996
Otu0029	Clostridium quinii	X76745	3	253	0.06427466702542939
Otu0029	Clostridium saudiense	HG726039	3	253	0.06449549640149488
Otu0029	Clostridium carnis	M59091	5	253	0.2883988924132215
Otu0029	Clostridium celatum	X77844	6	253	0.4489638725178967
Otu0029	Clostridium hominis	MT905172	6	253	0.4521046280483727
Otu0030	Bacteroides salyersiae	AQHX01000008	1	253	0.003161771767974386
Otu0030	Bacteroides faecis	AB547640	5	253	0.29937592066572727
Otu0030	Bacteroides thetaiotaomicron	AB510710	5	253	0.29033602835725925
Otu0030	Bacteroides zhangwenhongii	MK583535	5	253	0.2841227334053502
Otu0030	Bacteroides faecichinchillae	AB574480	5	253	0.281614698560965
Otu0030	Bacteroides nordii	EU136693	5	253	0.29982662739150057
Otu0030	Bacteroides fragilis	CR626927	6	253	0.45685873176892866
Otu0030	Bacteroides hominis	MT905160	6	253	0.47577146958979033
Otu0031	Paeniclostridium sordellii	AB550230	0	252	0.0001732566210409514
Otu0031	Eubacterium tenue	FR749984	1	252	0.003011664971638184
Otu0031	Paeniclostridium ghonii	AB542933	1	252	0.003080769756365398
Otu0032	Bacteroides cellulosilyticus	ACCH01000108	0	253	0.00017905357609948602
Otu0032	Bacteroides intestinalis	AB214328	4	253	0.144252583896896
Otu0033	Faecalibacillus faecis	KY992930	0	252	0.00018214080143197364
Otu0033	Faecalibacillus intestinalis	KY992931	0	252	0.00016442494348933856
Otu0033	Clostridium ammoniilyticum	JAOQJR000000000	0	252	0.0001610524983993722
Otu0034	Dysosmobacter welbionis	MG963288	14	253	0.9990970332361393
Otu0035	Akkermansia biwaensis	LC711105	0	253	0.0001779458110231502
Otu0035	Akkermansia muciniphila	CP001071	6	253	0.46529045069006214
Otu0036	Anaerotignum lactatifermentans	AY033434	0	253	0.00016566000876760967
Otu0037	Parasutterella excrementihominis	AB370250	0	253	0.00016288936177810687
Otu0038	Agathobacter rectalis	CP001107	0	253	0.00015497102295036758
Otu0038	Roseburia faecis	AY305310	1	253	0.0028911955869417305
Otu0038	Roseburia cecicola	GU233441	4	253	0.1454225292844169
Otu0038	Roseburia intestinalis	AJ312385	4	253	0.14342880625802978
Otu0038	Roseburia zhanii	MT905195	4	253	0.15132829091870414
Otu0038	Agathobacter ruminis	KT229569	5	254	0.2945122646658419
Otu0038	Roseburia hominis	CP003040	5	253	0.2880095338168399
Otu0039	Haemophilus parainfluenzae	AEWU01000024	0	253	0.00016108919370105834
Otu0039	Conservatibacter flavescens	L06082	1	253	0.0028004166905511996
Otu0039	Actinobacillus porcinus	U65583	1	253	0.003039299819411312
Otu0039	Canicola haemoglobinophilus	AY362907	2	253	0.01540438007858791
Otu0039	Haemophilus sputorum	AFNK01000005	2	253	0.016505507435264466
Otu0039	Actinobacillus rossii	AY362895	3	253	0.05597113685125288
Otu0039	Haemophilus paraphrohaemolyticus	M75076	4	253	0.15578798529986515
Otu0039	Haemophilus parahaemolyticus	AJ295746	4	253	0.152756977796349
Otu0039	Actinobacillus delphinicola	AY362889	4	253	0.14182489496021278
Otu0039	Actinobacillus minor	ACQL01000137	4	253	0.15157808826264207
Otu0039	Rodentibacter haemolyticus	LC542623	5	253	0.2969255794736172
Otu0039	Haemophilus seminalis	MK796039	5	253	0.2909817601273673
Otu0039	Gallibacterium salpingitidis	L06078	6	253	0.45412136397644864
Otu0039	Aggregatibacter segnis	AEPS01000017	6	253	0.4532225863916991
Otu0039	Ursidibacter arcticus	KJ632969	7	254	0.6209571925192714
Otu0040	Cloacibacillus evryensis	CU463952	0	253	0.00014708183242706507
Otu0041	Eisenbergiella tayi	KF814111	0	253	0.0001669455983300816
Otu0041	Eisenbergiella porci	MN537455	3	253	0.06273210272629981
Otu0042	Clostridioides difficile	AB548672	0	252	0.00017424962341139327
Otu0042	Asaccharospora irregularis	X73447	3	252	0.06145580447116106
Otu0042	Intestinibacter bartlettii	AY438672	4	252	0.15591549421987794
Otu0042	Romboutsia hominis	KT372679	5	252	0.2884480917596357
Otu0043	Blautia coccoides	AB571656	0	253	0.00016197349832114405
Otu0043	Blautia producta	AB600998	0	253	0.00016197349832114405
Otu0043	Blautia hominis	MG696223	1	253	0.002862179944015053
Otu0043	Blautia hansenii	CP022413	1	253	0.003046176595961736
Otu0043	Blautia celeris	MT905182	1	253	0.0026784345970655155
Otu0043	Blautia pseudococcoides	KR364747	1	253	0.002782785350998407
Otu0043	Blautia stercoris	HM626177	2	253	0.016293337529384
Otu0044	Clostridium sulfidigenes	EF199998	0	253	0.00017226051024832323
Otu0044	Clostridium thiosulfatireducens	AY024332	0	253	0.0001536755650786148
Otu0044	Clostridium subterminale	AB538430	0	253	0.00017451472565488402
Otu0044	Clostridium vulturis	JQ423949	4	253	0.14588659961740724
Otu0045	Parabacteroides goldsteinii	EU136697	0	253	0.00019142473917965752
Otu0045	Parabacteroides hominis	MT905166	3	253	0.05729145004896863
Otu0045	Parabacteroides gordonii	AB470343	4	253	0.14466503337274605
Otu0046	Dialister invisus	ACIM02000001	0	252	0.00019450085766559155
Otu0046	Dialister propionicifaciens	AY850119	3	252	0.0644699874289979
Otu0046	Dialister succinatiphilus	AB370249	5	252	0.2831409218377964
Otu0046	Dialister hominis	LC487980	6	252	0.4689543804451878
Otu0047	Parabacteroides distasonis	EU136681	2	253	0.019840205009626244
Otu0048	Clostridium sulfidigenes	EF199998	4	253	0.1525705057845712
Otu0048	Clostridium thiosulfatireducens	AY024332	4	253	0.145045929090465
Otu0048	Clostridium subterminale	AB538430	4	253	0.15448684082337483
Otu0048	Clostridium thermarum	KR052807	6	253	0.46898323634091876
Otu0048	Clostridium vulturis	JQ423949	6	253	0.45449237613454496
Otu0049	Bacteroides acidifaciens	EU136694	1	253	0.00331113427082641
Otu0049	Bacteroides luhongzhouii	MK584158	2	253	0.016984132896316173
Otu0049	Bacteroides caecimuris	CP015401	2	253	0.01747205505553795
Otu0049	Bacteroides faecium	MN853409	2	253	0.01633464188406475
Otu0049	Bacteroides xylanisolvens	AB510713	3	253	0.0616529387999768
Otu0049	Bacteroides finegoldii	AB222699	3	253	0.05795875033874298
Otu0049	Bacteroides koreensis	KX025133	5	253	0.28694604236751564
Otu0049	Bacteroides kribbi	KX025134	5	253	0.2975908395118133
Otu0049	Bacteroides ovatus	AB510705	5	253	0.2890445920434258
Otu0049	Bacteroides facilis	MT905157	5	253	0.27763618795002576
Otu0049	Bacteroides faecis	AB547640	6	253	0.4726297890060568
Otu0049	Bacteroides thetaiotaomicron	AB510710	6	253	0.46198327304658005
Otu0049	Bacteroides zhangwenhongii	MK583535	6	253	0.45412136397644864
Otu0049	Bacteroides faecichinchillae	AB574480	6	253	0.45112047234112695
Otu0049	Bacteroides fragilis	CR626927	6	253	0.45685873176892866
Otu0049	Bacteroides hominis	MT905160	6	253	0.47577146958979033
Otu0050	Bacteroides caecimuris	CP015401	0	253	0.0001682988048857803
Otu0050	Bacteroides xylanisolvens	AB510713	1	253	0.003024261226118763
Otu0050	Bacteroides acidifaciens	EU136694	1	253	0.00331113427082641
Otu0050	Bacteroides finegoldii	AB222699	1	253	0.002786582114373104
Otu0050	Bacteroides luhongzhouii	MK584158	2	253	0.016984132896316173
Otu0050	Bacteroides faecium	MN853409	2	253	0.01633464188406475
Otu0050	Bacteroides koreensis	KX025133	3	253	0.05940796418915684
Otu0050	Bacteroides kribbi	KX025134	3	253	0.06295681422363264
Otu0050	Bacteroides ovatus	AB510705	3	253	0.06036178896871747
Otu0050	Bacteroides facilis	MT905157	3	253	0.056385244468976525
Otu0050	Bacteroides faecis	AB547640	4	253	0.156657175121936
Otu0050	Bacteroides thetaiotaomicron	AB510710	4	253	0.15060282432099914
Otu0050	Bacteroides zhangwenhongii	MK583535	4	253	0.14673282741057603
Otu0050	Bacteroides faecichinchillae	AB574480	4	253	0.14507785462401723
Otu0050	Bacteroides fragilis	CR626927	4	253	0.14873619712125774
Otu0050	Bacteroides hominis	MT905160	4	253	0.15730412570503927
Otu0050	Bacteroides caccae	CP022412	6	253	0.4626474510467775
Otu0051	Vescimonas coprocola	LC522510	14	253	0.9989314904042785
Otu0052	Clostridium porci	MN537446	12	253	0.9908823313133872
Otu0053	Clostridium butyricum	AQQF01000149	1	253	0.0028985817638043088
Otu0053	Clostridium saccharoperbutylacetonicum	CP004121	3	253	0.06126847296458382
Otu0053	Clostridium puniceum	X71857	3	253	0.059189370697888544
Otu0053	Clostridium beijerinckii	CP000721	3	253	0.06210985371716293
Otu0053	Clostridium roseum	Y18171	3	253	0.0636521967823086
Otu0053	Clostridium saccharobutylicum	U16147	4	253	0.14904831853205835
Otu0053	Clostridium chromiireducens	AY228334	4	253	0.15622240526853226
Otu0053	Clostridium gelidum	AB539905	4	253	0.148965652190311
Otu0054	Agathobaculum butyriciproducens	KP889099	1	253	0.0028902686644886044
Otu0054	Butyricicoccus faecihominis	LC082228	1	253	0.0028683945302475644
Otu0055	Flintibacter hominis	MT905205	3	253	0.06271351695769001
Otu0055	Muriventricola aceti	JAOQKF000000000	3	253	0.05928836727297604
Otu0055	Flintibacter butyricus	KF447772	5	253	0.25243012626874695
Otu0056	Sellimonas intestinalis	KP966092	0	253	0.00015783757816645316
Otu0056	Drancourtella massiliensis	LN828944	0	253	0.0001805439038568002
Otu0057	Bacteroides stercoris	ABFZ02000022	0	253	0.00018302304396833335
Otu0058	Muribaculum intestinale	KR364784	11	252	0.9757978387548608
Otu0059	Anaerotignum faecicola	MK439508	1	254	0.0028920487404512363
Otu0060	Filifactor alocis	X55406	2	252	0.016365890202726385
Otu0060	Fusobacterium simiae	AB616133	2	252	0.018232395909208776
Otu0060	Fusobacterium nucleatum subsp. animalis	AFQD01000460	3	252	0.06379562841533626
Otu0060	Fusobacterium nucleatum subsp. nucleatum	AE009951	3	252	0.06272687251608344
Otu0060	Fusobacterium animalis	AB639143	3	252	0.05812803578896375
Otu0060	Fusobacterium canifelinum	AY162221	4	252	0.15178859845684456
Otu0060	Fusobacterium naviforme	AJ006965	4	252	0.15092404323882858
Otu0060	Fusobacterium vincentii	AABF01000111	4	252	0.15379869647917666
Otu0060	Fusobacterium nucleatum subsp. polymorphum	AF287812	5	252	0.28175116617706075
Otu0060	Fusobacterium watanabei	LC514065	5	252	0.2793221665808505
Otu0060	Fusobacterium periodonticum	ACJY01000002	6	252	0.4615234898741144
Otu0061	Parabacteroides merdae	AB238928	0	253	0.0001610614568103852
Otu0061	Parabacteroides johnsonii	AB261128	3	253	0.05939570675900063
Otu0061	Parabacteroides acidifaciens	MH697664	5	253	0.2854007694629924
Otu0062	Clostridium scindens	ABFY02000057	0	253	0.00015670114583943295
Otu0063	Sangeribacter muris	NR_181880	0	252	8.467028935144061e-05
Otu0064	Clostridium septicum	U59278	1	253	0.003101932116739814
Otu0064	Clostridium chauvoei	U51843	3	253	0.06253261652291942
Otu0064	Clostridium quinii	X76745	3	253	0.06427466702542939
Otu0064	Clostridium carnis	M59091	4	253	0.1493147701946751
Otu0064	Clostridium tertium	Y18174	4	253	0.15839972117579093
Otu0064	Clostridium isatidis	CP016786	5	253	0.2794749662224715
Otu0064	Clostridium sartagoforme	Y18175	5	253	0.2961476192770073
Otu0064	Clostridium disporicum	Y18176	5	253	0.29743899698477816
Otu0064	Clostridium saudiense	HG726039	5	253	0.3013126163211217
Otu0065	Alistipes finegoldii	AB554230	0	253	0.00015655829823113532
Otu0065	Alistipes shahii	FP929032	4	253	0.1559368050893868
Otu0065	Alistipes onderdonkii subsp. onderdonkii	ARFY01000032	5	253	0.29541282877469344
Otu0065	Alistipes onderdonkii subsp. vulgaris	LC468789	5	253	0.2871075425673608
Otu0065	Alistipes timonensis	JF824799	5	253	0.2909377622459822
Otu0066	Bacteroides uniformis	AB510711	4	253	0.1575277580386204
Otu0066	Bacteroides parvus	MT905161	5	253	0.28334294496673795
Otu0066	Bacteroides humanifaecis	MW228414	5	253	0.2882765552141352
Otu0066	Bacteroides faecis	AB547640	6	253	0.4726297890060568
Otu0066	Bacteroides thetaiotaomicron	AB510710	6	253	0.46198327304658005
Otu0066	Bacteroides zhangwenhongii	MK583535	6	253	0.45412136397644864
Otu0066	Bacteroides faecichinchillae	AB574480	6	253	0.45112047234112695
Otu0067	Hungatella effluvii	HE603919	0	253	0.0001506677787955768
Otu0067	Hungatella hominis	MT905188	0	253	0.00015412143860760175
Otu0067	Hungatella hathewayi	AJ311620	2	253	0.01797434854148705
Otu0068	Dysgonomonas mossii	AB548676	0	253	0.00015745135561007206
Otu0068	Dysgonomonas oryzarvi	AB547446	0	253	0.00016980711997582887
Otu0069	Bacteroides nordii	EU136693	0	253	0.00021724395421385267
Otu0069	Bacteroides salyersiae	AQHX01000008	4	253	0.15551484168409935
Otu0070	Barnesiella propionica	JAOQJK000000000	0	253	0.00015670114583943295
Otu0071	Parabacteroides distasonis	EU136681	0	253	0.00020786791172078267
Otu0072	Enterocloster bolteae	AJ508452	11	253	0.9744886621814132
Otu0073	Alistipes timonensis	JF824799	0	253	0.00016388640730269355
Otu0073	Alistipes shahii	FP929032	3	253	0.06359553820058772
Otu0073	Alistipes finegoldii	AB554230	5	253	0.2822416533393005
Otu0073	Alistipes onderdonkii subsp. onderdonkii	ARFY01000032	6	253	0.46750796606742806
Otu0073	Alistipes onderdonkii subsp. vulgaris	LC468789	6	253	0.4581502994032831
Otu0074	Clostridium innocuum	M23732	0	252	0.00018056065551819156
Otu0075	Bacteroides faecis	AB547640	3	253	0.06383408865960949
Otu0075	Bacteroides thetaiotaomicron	AB510710	3	253	0.06079070119467811
Otu0075	Bacteroides zhangwenhongii	MK583535	3	253	0.05898338609498566
Otu0075	Bacteroides faecichinchillae	AB574480	3	253	0.05816297106161383
Otu0075	Bacteroides finegoldii	AB222699	5	253	0.2809877836233925
Otu0075	Bacteroides caecimuris	CP015401	6	253	0.45903373230593536
Otu0075	Bacteroides salyersiae	AQHX01000008	6	253	0.46971994477091406
Otu0075	Bacteroides fragilis	CR626927	6	253	0.45685873176892866
Otu0075	Bacteroides hominis	MT905160	6	253	0.47577146958979033
Otu0076	Faecalibaculum rodentium	KP881689	0	253	0.00015655829823113532
Otu0077	Anaerostipes hadrus	FR749932	0	253	0.00017503994593337513
Otu0077	Anaerostipes amylophilus	JAOQJG000000000	0	253	0.00016197763037073543
